Parâmetro do ponto de medição,,,,,,,,,,
Horário,SG5K-D_001_001/Potência CC total(kW),SG5K-D_001_001/Potência ativa total(kW),SG5K-D_001_001/MPPT1(A),SG5K-D_001_001/MPPT2(A),SG5K-D_001_001/MPPT1(V),SG5K-D_001_001/MPPT2(V),SG5K-D_001_001/Corrente da fase A(A),SG5K-D_001_001/Tensão da Fase A(V),SG5K-D_001_001/Geração de energia ao longo do dia(kWh),SG5K-D_001_001/Geração de energia total(kWh)
2022-10-27 09:15,"4,032","3,863","9,6","9,5","211,5","209,4","17,1","226,6","5,2","5.545,1"
2022-10-27 09:30,"4,133","3,942","10,2",10,"204,5","203,5","17,4","226,9","6,2","5.546,1"
2022-10-27 09:45,"4,148","3,95","10,3","10,2","203,5",200,"17,5",226,"7,1",5.547
2022-10-27 10:00,"4,239","4,066","10,4","10,3","204,5",203,"17,9","225,4",8,"5.547,9"
2022-10-27 10:15,"4,101","3,923","10,3","10,1","201,5",200,"17,4","225,4",9,"5.548,9"
2022-10-27 10:30,"4,573","4,311","11,5","11,3","200,2","198,1","19,1","228,2","9,8","5.549,7"
2022-10-27 10:45,"4,428","4,224","11,1","10,9","201,1","199,4","18,8",225,"10,5","5.550,4"
2022-10-27 11:00,"4,456","4,241","11,4","11,2","197,9","194,7","18,8","225,7","11,5","5.551,4"
2022-10-27 11:15,"4,443","4,234","11,2","10,9","200,4","199,8","18,8",226,"12,5","5.552,4"
2022-10-27 11:30,"4,235","4,046","10,9","10,5","197,9","196,3","17,6","228,8","13,5","5.553,4"
2022-10-27 11:45,"4,235","4,043","10,9","10,3","196,9","199,3","17,7","228,5","14,6","5.554,5"
2022-10-27 12:00,"4,187","3,994","10,8","10,3","196,4","197,8","17,5","228,8","15,6","5.555,5"
2022-10-27 12:15,"4,352","4,144",11,"10,8","201,4","197,3","18,5","225,1","16,5","5.556,4"
2022-10-27 12:30,"4,165","3,975","10,7","10,6","196,9","192,8","17,5","226,4","17,5","5.557,4"
2022-10-27 12:45,"4,135","3,945","10,4","10,5","201,4","192,8","17,4","227,2","18,5","5.558,4"
2022-10-27 13:00,"4,547","4,322","11,3","11,2","203,4","198,8",19,"228,2","19,2","5.559,1"
2022-10-27 13:15,"4,664","4,333","11,1","11,1","212,6","206,2",20,"223,8","19,8","5.559,7"
2022-10-27 13:30,"0,85","0,81",2,"1,9","210,5","210,7","3,7","219,1","20,3","5.560,2"
2022-10-27 13:45,"0,869","0,869",2,2,"216,1","213,1","3,9","216,8","20,6","5.560,5"
2022-10-27 14:00,"0,785","0,746","1,8","1,8","212,6","210,7","3,4","219,1","20,9","5.560,8"
2022-10-27 14:15,"3,646","3,531","8,1","8,7","223,5","210,2","15,6","224,1","21,7","5.561,6"
2022-10-27 14:30,"3,117","2,996","7,4","7,3","212,2","210,2","13,5","222,1","22,4","5.562,3"
2022-10-27 14:45,"2,798","2,694","6,6","6,4","214,6","212,7",12,"223,5","23,1",5.563
2022-10-27 15:00,"2,571","2,476",6,"5,9","216,1","212,8","11,1","222,8","23,7","5.563,6"
2022-10-27 15:15,"2,313","2,226","5,4","5,2","214,7","215,7","9,9","224,5","24,3","5.564,2"
2022-10-27 15:30,"1,799","1,727","4,2","4,6","187,5","216,1","7,8","220,2","24,8","5.564,7"
2022-10-27 15:45,"1,477","1,434","2,5","3,9","239,9","217,7","6,5","221,8","25,2","5.565,1"
2022-10-27 16:00,"1,335","1,278","2,8","3,2","215,2","220,5","5,8",221,"25,5","5.565,4"
2022-10-27 16:15,"0,754","0,754","1,7","1,5","229,7","232,7","3,4","218,6","25,7","5.565,6"
2022-10-27 16:30,"0,337","0,337","0,7","0,7","244,8","213,9","1,5","217,8","25,9","5.565,8"
2022-10-27 16:45,"0,236","0,236","0,4","0,5","224,6","236,2","1,1","221,2","25,9","5.565,8"
2022-10-27 17:00,"0,195","0,195","0,4","0,4","226,1","220,2","0,8","222,2",26,"5.565,9"
2022-10-27 17:15,"0,139","0,139","0,3","0,3","206,1","205,7","0,6","221,8",26,"5.565,9"
2022-10-27 17:30,"0,115","0,115","0,2","0,2","201,1","203,2","0,5","220,9",26,"5.565,9"
2022-10-27 17:45,"0,069","0,069","0,1","0,1","198,1","196,7","0,2","221,7",26,"5.565,9"
2022-10-27 18:00,"0,051","0,051","0,1","0,1","189,7","190,1","0,2","220,6",26,"5.565,9"
2022-10-27 18:15,"0,05","0,05","0,3","0,4","63,1","58,5","0,2","220,8",26,"5.565,9"
2022-10-27 18:30,"0,05","0,05","0,3","0,4","63,1","58,5","0,2","220,8",26,"5.565,9"
2022-10-27 18:45,--,--,--,--,--,--,--,--,26,"5.565,9"
2022-10-27 19:00,--,--,--,--,--,--,--,--,26,"5.565,9"
2022-10-27 19:15,--,--,--,--,--,--,--,--,26,"5.565,9"
2022-10-27 19:30,--,--,--,--,--,--,--,--,26,"5.565,9"
2022-10-27 19:45,--,--,--,--,--,--,--,--,26,"5.565,9"
2022-10-27 20:00,--,--,--,--,--,--,--,--,26,"5.565,9"
2022-10-27 20:15,--,--,--,--,--,--,--,--,26,"5.565,9"
2022-10-27 20:30,--,--,--,--,--,--,--,--,26,"5.565,9"
2022-10-27 20:45,--,--,--,--,--,--,--,--,26,"5.565,9"
2022-10-27 21:00,--,--,--,--,--,--,--,--,26,"5.565,9"
2022-10-27 21:15,--,--,--,--,--,--,--,--,26,"5.565,9"
2022-10-27 21:30,--,--,--,--,--,--,--,--,26,"5.565,9"
2022-10-27 21:45,--,--,--,--,--,--,--,--,26,"5.565,9"
2022-10-27 22:00,--,--,--,--,--,--,--,--,26,"5.565,9"
2022-10-27 22:15,--,--,--,--,--,--,--,--,26,"5.565,9"
2022-10-27 22:30,--,--,--,--,--,--,--,--,26,"5.565,9"
2022-10-27 22:45,--,--,--,--,--,--,--,--,26,"5.565,9"
2022-10-27 23:00,--,--,--,--,--,--,--,--,26,"5.565,9"
2022-10-27 23:15,--,--,--,--,--,--,--,--,26,"5.565,9"
2022-10-27 23:30,--,--,--,--,--,--,--,--,26,"5.565,9"
2022-10-27 23:45,--,--,--,--,--,--,--,--,26,"5.565,9"
2022-10-28 00:00,--,--,--,--,--,--,--,--,0,"5.565,9"
2022-10-28 00:15,--,--,--,--,--,--,--,--,0,"5.565,9"
2022-10-28 00:30,--,--,--,--,--,--,--,--,0,"5.565,9"
2022-10-28 00:45,--,--,--,--,--,--,--,--,0,"5.565,9"
2022-10-28 01:00,--,--,--,--,--,--,--,--,0,"5.565,9"
2022-10-28 01:15,--,--,--,--,--,--,--,--,0,"5.565,9"
2022-10-28 01:30,--,--,--,--,--,--,--,--,0,"5.565,9"
2022-10-28 01:45,--,--,--,--,--,--,--,--,0,"5.565,9"
2022-10-28 02:00,--,--,--,--,--,--,--,--,0,"5.565,9"
2022-10-28 02:15,--,--,--,--,--,--,--,--,0,"5.565,9"
2022-10-28 02:30,--,--,--,--,--,--,--,--,0,"5.565,9"
2022-10-28 02:45,--,--,--,--,--,--,--,--,0,"5.565,9"
2022-10-28 03:00,--,--,--,--,--,--,--,--,0,"5.565,9"
2022-10-28 03:15,--,--,--,--,--,--,--,--,0,"5.565,9"
2022-10-28 03:30,--,--,--,--,--,--,--,--,0,"5.565,9"
2022-10-28 03:45,--,--,--,--,--,--,--,--,0,"5.565,9"
2022-10-28 04:00,--,--,--,--,--,--,--,--,0,"5.565,9"
2022-10-28 04:15,--,--,--,--,--,--,--,--,0,"5.565,9"
2022-10-28 04:30,--,--,--,--,--,--,--,--,0,"5.565,9"
2022-10-28 04:45,--,--,--,--,--,--,--,--,0,"5.565,9"
2022-10-28 05:00,0,0,0,0,"193,6","193,8",0,"222,6",0,"5.565,9"
2022-10-28 05:15,0,0,0,0,"226,6","226,8",0,"221,7",0,"5.565,9"
2022-10-28 05:30,"0,117","0,117","0,2","0,2","206,9","208,6","0,5","222,6",0,"5.565,9"
2022-10-28 05:45,"0,152","0,152","0,3","0,3","213,4","215,1","0,6","222,8",0,"5.565,9"
2022-10-28 06:00,"0,206","0,206","0,4","0,4","225,4","217,6","0,9","223,3",0,"5.565,9"
2022-10-28 06:15,"0,251","0,251","0,5","0,5","216,4","236,6","1,1","222,6","0,1",5.566
2022-10-28 06:30,"0,425","0,425","0,8","0,9","223,9","253,1","1,8","221,6","0,1",5.566
2022-10-28 06:45,"0,943","0,943","1,3","2,7","238,8",222,"3,1","221,7","0,3","5.566,2"
2022-10-28 07:00,"0,733","0,733","1,7","1,7","200,5","216,7","2,5","221,1","0,5","5.566,4"
2022-10-28 07:15,"2,337","2,181","5,2","5,2","222,1","222,6",10,"225,2","0,8","5.566,7"
2022-10-28 07:30,"2,567","1,986","5,7","5,8","223,3","218,5",11,"224,9","1,2","5.567,1"
2022-10-28 07:45,"2,759","2,67","6,4","6,3",216,"217,6","11,8","225,6","1,8","5.567,7"
2022-10-28 08:00,"2,273","2,273","5,1","5,1",222,222,"4,6","222,6","2,3","5.568,2"
2022-10-28 08:15,"2,993","2,993",7,"6,9","214,4","212,7","9,4","224,2",3,"5.568,9"
2022-10-28 08:30,"3,74","3,597",9,"8,9","207,8","207,1","15,8","227,4","3,9","5.569,8"
2022-10-28 08:45,"1,942","1,942","4,7","4,1","216,3",221,"8,1","225,2","4,3","5.570,2"
2022-10-28 09:00,"3,978","3,797","9,4","9,2","211,4","212,2","16,6",229,"4,8","5.570,7"
2022-10-28 09:15,"4,024","3,878","9,4","9,2","215,4","214,6","16,9","228,8","5,4","5.571,3"
2022-10-28 09:30,"1,444","1,444","3,5","3,5","205,8","204,1",3,"222,2","6,4","5.572,3"
2022-10-28 09:45,"2,674","2,674","6,5","6,5","204,9","203,1","4,6","223,8","7,2","5.573,1"
2022-10-28 10:00,"4,724","4,506","11,9","11,4","203,6","199,8","19,2","230,6","8,1",5.574
2022-10-28 10:15,"4,632","4,371","11,6","11,6","201,2",197,"19,1","231,3",9,"5.574,9"
2022-10-28 10:30,"4,399","4,187",11,"10,8","202,5","200,2","18,2",230,"9,9","5.575,8"
2022-10-28 10:45,"4,435","4,237","11,2","11,1",199,"196,2","18,3","230,6",11,"5.576,9"
2022-10-28 11:00,"4,823","3,56","11,9","11,8","205,3","199,9","19,8","232,4",12,"5.577,9"
2022-10-28 11:15,"4,516","4,298","11,2","11,2","203,2","198,5","18,6","231,3",13,"5.578,9"
2022-10-28 11:30,"4,384","4,173","10,9","10,8","202,3","199,5",18,"232,3",14,"5.579,9"
2022-10-28 11:45,"4,317","4,117","10,7","10,8","202,8","196,6","17,7","231,6","15,1",5.581
2022-10-28 12:00,"4,313","4,1","10,8","10,8","201,2","195,8","17,8","230,6","16,1",5.582
2022-10-28 12:15,"4,33","4,133","10,8","10,7","201,7","199,3",18,"229,8","17,1",5.583
2022-10-28 12:30,"4,288","4,088","11,1","10,7","196,2","196,8","17,9","228,8","18,1",5.584
2022-10-28 12:45,"4,399","4,239","10,6","10,3",210,209,"18,3","229,5","18,8","5.584,7"
2022-10-28 13:00,"3,406","3,293","8,2","8,2","209,4",205,"14,4","226,2","19,7","5.585,6"
2022-10-28 13:15,"3,699","3,622","8,8","8,7","211,9","208,4","15,5","228,7","20,5","5.586,4"
2022-10-28 13:30,"2,706","2,706","6,4","6,3","213,9","208,5","11,5","225,2","21,2","5.587,1"
2022-10-28 13:45,"3,7","3,555","8,7","8,9",209,"208,6","15,5",229,22,"5.587,9"
2022-10-28 14:00,"3,178","2,977","7,2","7,4","220,1",215,"13,4","227,6","22,8","5.588,7"
2022-10-28 14:15,"3,364","3,246","7,5","7,9","219,8","214,9","13,9","228,6","23,5","5.589,4"
2022-10-28 14:30,"3,045","2,924","7,1","7,1","215,5",211,"12,8","227,8","24,3","5.590,2"
2022-10-28 14:45,"2,689","2,624","6,1","6,3",216,"215,6","11,5","227,5",25,"5.590,9"
2022-10-28 15:00,"2,334","2,149","5,4","5,3",218,"216,9","9,9","226,9","25,6","5.591,5"
2022-10-28 15:15,"2,264","2,197","5,1","5,2","220,7","214,7","9,5",227,"26,1",5.592
2022-10-28 15:30,"1,698","1,64","2,9","4,6","235,8","217,5","7,3","226,4","26,5","5.592,4"
2022-10-28 15:45,"1,474","1,417","2,6","3,8","234,5","218,9","6,4","225,8","26,9","5.592,8"
2022-10-28 16:00,"1,052","1,038","2,6","1,7","233,5",246,"4,5","225,8","27,2","5.593,1"
2022-10-28 16:15,"0,757","0,74","1,7","1,5",237,"233,5","3,3","222,5","27,5","5.593,4"
2022-10-28 16:30,"0,299","0,299","0,6","0,6","246,9","239,5","1,3","221,8","27,6","5.593,5"
2022-10-28 16:45,"0,276","0,276","0,5","0,6",227,"224,5","1,2","221,8","27,6","5.593,5"
2022-10-28 17:00,"0,24","0,24","0,5","0,5","220,8","222,5",1,"224,4","27,7","5.593,6"
2022-10-28 17:15,"0,156","0,156","0,3","0,3",209,"206,5","0,7","224,5","27,7","5.593,6"
2022-10-28 17:30,"0,102","0,102","0,2","0,2",196,200,"0,4",224,"27,7","5.593,6"
2022-10-28 17:45,"0,054","0,054","0,1","0,1",198,196,"0,2","223,9","27,7","5.593,6"
2022-10-28 18:00,"0,045","0,045","0,1","0,1","128,4","126,7","0,1","223,6","27,7","5.593,6"
2022-10-28 18:15,"0,045","0,045","0,1","0,1","128,4","126,7","0,1","223,6","27,7","5.593,6"
2022-10-28 18:30,"0,045","0,045","0,1","0,1","128,4","126,7","0,1","223,6","27,7","5.593,6"
2022-10-28 18:45,--,--,--,--,--,--,--,--,"27,7","5.593,6"
2022-10-28 19:00,--,--,--,--,--,--,--,--,"27,7","5.593,6"
2022-10-28 19:15,--,--,--,--,--,--,--,--,"27,7","5.593,6"
2022-10-28 19:30,--,--,--,--,--,--,--,--,"27,7","5.593,6"
2022-10-28 19:45,--,--,--,--,--,--,--,--,"27,7","5.593,6"
2022-10-28 20:00,--,--,--,--,--,--,--,--,"27,7","5.593,6"
2022-10-28 20:15,--,--,--,--,--,--,--,--,"27,7","5.593,6"
2022-10-28 20:30,--,--,--,--,--,--,--,--,"27,7","5.593,6"
2022-10-28 20:45,--,--,--,--,--,--,--,--,"27,7","5.593,6"
2022-10-28 21:00,--,--,--,--,--,--,--,--,"27,7","5.593,6"
2022-10-28 21:15,--,--,--,--,--,--,--,--,"27,7","5.593,6"
2022-10-28 21:30,--,--,--,--,--,--,--,--,"27,7","5.593,6"
2022-10-28 21:45,--,--,--,--,--,--,--,--,"27,7","5.593,6"
2022-10-28 22:00,--,--,--,--,--,--,--,--,"27,7","5.593,6"
2022-10-28 22:15,--,--,--,--,--,--,--,--,"27,7","5.593,6"
2022-10-28 22:30,--,--,--,--,--,--,--,--,"27,7","5.593,6"
2022-10-28 22:45,--,--,--,--,--,--,--,--,"27,7","5.593,6"
2022-10-28 23:00,--,--,--,--,--,--,--,--,"27,7","5.593,6"
2022-10-28 23:15,--,--,--,--,--,--,--,--,"27,7","5.593,6"
2022-10-28 23:30,--,--,--,--,--,--,--,--,"27,7","5.593,6"
2022-10-28 23:45,--,--,--,--,--,--,--,--,"27,7","5.593,6"
2022-10-29 00:00,--,--,--,--,--,--,--,--,0,"5.593,6"
2022-10-29 00:15,--,--,--,--,--,--,--,--,0,"5.593,6"
2022-10-29 00:30,--,--,--,--,--,--,--,--,0,"5.593,6"
2022-10-29 00:45,--,--,--,--,--,--,--,--,0,"5.593,6"
2022-10-29 01:00,--,--,--,--,--,--,--,--,0,"5.593,6"
2022-10-29 01:15,--,--,--,--,--,--,--,--,0,"5.593,6"
2022-10-29 01:30,--,--,--,--,--,--,--,--,0,"5.593,6"
2022-10-29 01:45,--,--,--,--,--,--,--,--,0,"5.593,6"
2022-10-29 02:00,--,--,--,--,--,--,--,--,0,"5.593,6"
2022-10-29 02:15,--,--,--,--,--,--,--,--,0,"5.593,6"
2022-10-29 02:30,--,--,--,--,--,--,--,--,0,"5.593,6"
2022-10-29 02:45,--,--,--,--,--,--,--,--,0,"5.593,6"
2022-10-29 03:00,--,--,--,--,--,--,--,--,0,"5.593,6"
2022-10-29 03:15,--,--,--,--,--,--,--,--,0,"5.593,6"
2022-10-29 03:30,--,--,--,--,--,--,--,--,0,"5.593,6"
2022-10-29 03:45,--,--,--,--,--,--,--,--,0,"5.593,6"
2022-10-29 04:00,--,--,--,--,--,--,--,--,0,"5.593,6"
2022-10-29 04:15,--,--,--,--,--,--,--,--,0,"5.593,6"
2022-10-29 04:30,--,--,--,--,--,--,--,--,0,"5.593,6"
2022-10-29 04:45,--,--,--,--,--,--,--,--,0,"5.593,6"
2022-10-29 05:00,0,0,0,0,"203,1","203,3",0,"223,2",0,"5.593,6"
2022-10-29 05:15,0,0,0,0,"231,3","231,3",0,223,0,"5.593,6"
2022-10-29 05:30,"0,136","0,136","0,3","0,3","207,4","208,8","0,6","224,2",0,"5.593,6"
2022-10-29 05:45,"0,228","0,228","0,5","0,5","214,9","215,3",1,"223,3",0,"5.593,6"
2022-10-29 06:00,"0,238","0,238","0,5","0,5","224,4","214,8",1,"222,9",0,"5.593,6"
2022-10-29 06:15,"0,262","0,262","0,5","0,5","213,9","236,3","1,1","222,9","0,1","5.593,7"
2022-10-29 06:30,"0,295","0,295","0,5","0,6","220,9","246,8","1,3","221,7","0,2","5.593,8"
2022-10-29 06:45,"0,799","0,77","0,7","2,7","231,9","222,3","3,5","222,9","0,3","5.593,9"
2022-10-29 07:00,"1,119","1,066",1,"3,9","249,4","220,3","4,9","222,6","0,5","5.594,1"
2022-10-29 07:15,"1,028","0,889","2,4","2,2","217,8","220,6","4,5","222,6","0,8","5.594,4"
2022-10-29 07:30,"1,2","1,2","2,5","2,6","231,1","229,6",4,"223,6","1,1","5.594,7"
2022-10-29 07:45,"2,473","2,473","5,7","5,7","216,5","214,3","10,6","225,1","1,7","5.595,3"
2022-10-29 08:00,"3,023","2,377","6,8","7,1","221,7","209,3","12,7","226,4","2,2","5.595,8"
2022-10-29 08:15,"2,602","2,602","6,2",6,"213,4","209,8","6,2","223,2","2,8","5.596,4"
2022-10-29 08:30,"3,525","3,525","8,2","7,8","216,2","220,1","6,4","223,6","3,2","5.596,8"
2022-10-29 08:45,"4,103","1,534",10,"9,7","206,1","208,3","17,3","228,2","3,7","5.597,3"
2022-10-29 09:00,"2,9","2,9","6,9","6,6","209,9","215,4","3,8","222,3","4,3","5.597,9"
2022-10-29 09:15,"0,95","0,89","2,3","2,2","205,4","205,8","4,1","222,2",5,"5.598,6"
2022-10-29 09:30,"4,231","4,03","10,3","10,1","206,7","205,9","17,7","228,2","5,7","5.599,3"
2022-10-29 09:45,"4,093","3,891","10,1","10,1","203,1","200,4","17,1",229,"6,7","5.600,3"
2022-10-29 10:00,"4,607","4,236","11,5","11,5","201,6","197,4","19,1","229,8","7,7","5.601,3"
2022-10-29 10:15,"2,573","2,573","6,2","6,6","203,1","195,8",6,"224,1","8,7","5.602,3"
2022-10-29 10:30,"0,999","0,728","2,4","2,5","200,7","196,6","4,2","223,2","9,5","5.603,1"
2022-10-29 10:45,"1,124","1,124","2,8","2,7",202,"200,9","4,7",224,"10,3","5.603,9"
2022-10-29 11:00,"4,724","3,63","11,9","11,6","204,1","197,3","19,5","231,3","11,2","5.604,8"
2022-10-29 11:15,"3,118","1,86","7,2","7,7","207,4","206,8",13,"228,6","11,9","5.605,5"
2022-10-29 11:30,"4,944","2,491","11,9","11,9","208,1","206,6","20,4","231,8","12,8","5.606,4"
2022-10-29 11:45,"4,744","4,192","11,7","11,1","206,1","207,4","19,5","232,1","13,7","5.607,3"
2022-10-29 12:00,"4,576","4,35","11,6","11,3","199,2","198,7","18,9","231,5","14,7","5.608,3"
2022-10-29 12:15,"4,631","4,433","11,3","11,1","205,9","204,4","19,2","230,6","15,4",5.609
2022-10-29 12:30,"1,425","1,38","3,5","3,4","203,9","201,3","6,1","224,9","16,3","5.609,9"
2022-10-29 12:45,"1,098","1,03","2,6","2,6","211,8","207,7","4,7","224,2",17,"5.610,6"
2022-10-29 13:00,"4,779","2,318","10,8","11,4","216,9",212,"20,3","230,7","17,4",5.611
2022-10-29 13:15,"4,426","4,3","10,2","9,9","217,7","220,1","18,5","229,4","17,8","5.611,4"
2022-10-29 13:30,"3,882","3,71","9,2","9,1","211,7","210,1","16,3","228,1","18,6","5.612,2"
2022-10-29 13:45,"3,517","3,356","8,3","8,1","213,6","213,2","14,8",228,"19,4",5.613
2022-10-29 14:00,"3,659","3,215","8,2","8,8",222,"207,6","15,4","227,4","20,2","5.613,8"
2022-10-29 14:15,"3,09","2,97","7,2","7,4","208,2","211,6",13,"227,6",21,"5.614,6"
2022-10-29 14:30,"3,119","2,996","7,3","7,2","215,7",214,"13,2","226,8","21,6","5.615,2"
2022-10-29 14:45,"2,719","2,66","6,1","6,5","216,6","212,3","11,9","226,2","22,2","5.615,8"
2022-10-29 15:00,"2,512","2,422","5,9","5,7","215,2","215,1","10,7","226,2","22,9","5.616,5"
2022-10-29 15:15,"2,17","1,31",5,"4,8","215,9","221,6","9,1","224,5","23,4",5.617
2022-10-29 15:30,"1,612","1,559","2,8","4,3","237,4","217,8",7,224,"23,8","5.617,4"
2022-10-29 15:45,"1,379","1,338","2,4","3,6","236,9",219,6,"223,2","24,2","5.617,8"
2022-10-29 16:00,"1,142","1,135","2,2","2,5","241,1","231,9",5,223,"24,5","5.618,1"
2022-10-29 16:15,"0,624","0,624","1,9",1,"196,7","242,6","2,4","221,6","24,7","5.618,3"
2022-10-29 16:30,"0,448","0,432","1,3","0,7","196,3","237,5",2,"221,4","24,8","5.618,4"
2022-10-29 16:45,"0,267","0,267","0,5","0,5","225,8",238,"1,2","220,6","24,9","5.618,5"
2022-10-29 17:00,"0,271","0,271","0,6","0,6","219,7","218,1","1,1","221,3","24,9","5.618,5"
2022-10-29 17:15,"0,133","0,133","0,3","0,3","199,7","202,1","0,6","221,2",25,"5.618,6"
2022-10-29 17:30,"0,117","0,117","0,2","0,2","200,7","203,1","0,5","223,2",25,"5.618,6"
2022-10-29 17:45,"0,062","0,062","0,1","0,1","195,7","196,6","0,2",223,25,"5.618,6"
2022-10-29 18:00,"0,047","0,047","0,1","0,1","121,8","121,2","0,2","221,6",25,"5.618,6"
2022-10-29 18:15,"0,047","0,047","0,1","0,1","121,8","121,2","0,2","221,6",25,"5.618,6"
2022-10-29 18:30,"0,047","0,047","0,1","0,1","121,8","121,2","0,2","221,6",25,"5.618,6"
2022-10-29 18:45,--,--,--,--,--,--,--,--,25,"5.618,6"
2022-10-29 19:00,--,--,--,--,--,--,--,--,25,"5.618,6"
2022-10-29 19:15,--,--,--,--,--,--,--,--,25,"5.618,6"
2022-10-29 19:30,--,--,--,--,--,--,--,--,25,"5.618,6"
2022-10-29 19:45,--,--,--,--,--,--,--,--,25,"5.618,6"
2022-10-29 20:00,--,--,--,--,--,--,--,--,25,"5.618,6"
2022-10-29 20:15,--,--,--,--,--,--,--,--,25,"5.618,6"
2022-10-29 20:30,--,--,--,--,--,--,--,--,25,"5.618,6"
2022-10-29 20:45,--,--,--,--,--,--,--,--,25,"5.618,6"
2022-10-29 21:00,--,--,--,--,--,--,--,--,25,"5.618,6"
2022-10-29 21:15,--,--,--,--,--,--,--,--,25,"5.618,6"
2022-10-29 21:30,--,--,--,--,--,--,--,--,25,"5.618,6"
2022-10-29 21:45,--,--,--,--,--,--,--,--,25,"5.618,6"
2022-10-29 22:00,--,--,--,--,--,--,--,--,25,"5.618,6"
2022-10-29 22:15,--,--,--,--,--,--,--,--,25,"5.618,6"
2022-10-29 22:30,--,--,--,--,--,--,--,--,25,"5.618,6"
2022-10-29 22:45,--,--,--,--,--,--,--,--,25,"5.618,6"
2022-10-29 23:00,--,--,--,--,--,--,--,--,25,"5.618,6"
2022-10-29 23:15,--,--,--,--,--,--,--,--,25,"5.618,6"
2022-10-29 23:30,--,--,--,--,--,--,--,--,25,"5.618,6"
2022-10-29 23:45,--,--,--,--,--,--,--,--,25,"5.618,6"
2022-10-30 00:00,--,--,--,--,--,--,--,--,0,"5.618,6"
2022-10-30 00:15,--,--,--,--,--,--,--,--,0,"5.618,6"
2022-10-30 00:30,--,--,--,--,--,--,--,--,0,"5.618,6"
2022-10-30 00:45,--,--,--,--,--,--,--,--,0,"5.618,6"
2022-10-30 01:00,--,--,--,--,--,--,--,--,0,"5.618,6"
2022-10-30 01:15,--,--,--,--,--,--,--,--,0,"5.618,6"
2022-10-30 01:30,--,--,--,--,--,--,--,--,0,"5.618,6"
2022-10-30 01:45,--,--,--,--,--,--,--,--,0,"5.618,6"
2022-10-30 02:00,--,--,--,--,--,--,--,--,0,"5.618,6"
2022-10-30 02:15,--,--,--,--,--,--,--,--,0,"5.618,6"
2022-10-30 02:30,--,--,--,--,--,--,--,--,0,"5.618,6"
2022-10-30 02:45,--,--,--,--,--,--,--,--,0,"5.618,6"
2022-10-30 03:00,--,--,--,--,--,--,--,--,0,"5.618,6"
2022-10-30 03:15,--,--,--,--,--,--,--,--,0,"5.618,6"
2022-10-30 03:30,--,--,--,--,--,--,--,--,0,"5.618,6"
2022-10-30 03:45,--,--,--,--,--,--,--,--,0,"5.618,6"
2022-10-30 04:00,--,--,--,--,--,--,--,--,0,"5.618,6"
2022-10-30 04:15,--,--,--,--,--,--,--,--,0,"5.618,6"
2022-10-30 04:30,--,--,--,--,--,--,--,--,0,"5.618,6"
2022-10-30 04:45,--,--,--,--,--,--,--,--,0,"5.618,6"
2022-10-30 05:00,0,0,0,0,"194,4","194,6",0,"222,4",0,"5.618,6"
2022-10-30 05:15,0,0,0,0,"217,6","217,8",0,"220,5",0,"5.618,6"
2022-10-30 05:30,"0,127","0,127","0,3","0,3","201,3","206,6","0,5","223,4",0,"5.618,6"
2022-10-30 05:45,"0,168","0,168","0,4","0,3","212,3","207,6","0,7","223,6",0,"5.618,6"
2022-10-30 06:00,"0,25","0,25","0,5","0,5","210,8","210,6","1,1","223,4",0,"5.618,6"
2022-10-30 06:15,"0,562","0,549","1,3","1,2","216,3","218,1","2,4","223,6","0,1","5.618,7"
2022-10-30 06:30,"0,638","0,623","1,4","1,4","216,3","216,6","2,7","224,2","0,3","5.618,9"
2022-10-30 06:45,"0,72","0,707","1,5","1,6","219,3","219,1","3,1","223,6","0,4",5.619
2022-10-30 07:00,"1,309","1,264","2,3","3,3","240,4","222,4","5,6","224,1","0,6","5.619,2"
2022-10-30 07:15,"2,357","2,261","5,4","5,3","218,9","220,1","10,1","225,6","1,1","5.619,7"
2022-10-30 07:30,"0,797","0,797","1,8","1,8","214,7","215,1","3,4","222,9","1,4",5.620
2022-10-30 07:45,"1,995","1,995","4,5","4,4","219,9","223,5","5,8","224,3","1,8","5.620,4"
2022-10-30 08:00,"1,153","1,153","2,6","2,6",217,"214,6","4,1",223,"2,3","5.620,9"
2022-10-30 08:15,"2,974","2,974","6,8","6,7","217,3","219,4","7,9","225,3","2,7","5.621,3"
2022-10-30 08:30,"1,337","1,32",3,3,"221,7","220,1","5,7","224,4","3,1","5.621,7"
2022-10-30 08:45,"1,602","1,514","3,6","3,5","220,6","222,6","6,9","223,4","3,4",5.622
2022-10-30 09:00,"0,683","0,662","1,5","1,5","215,9","217,1",3,"222,8","3,7","5.622,3"
2022-10-30 09:15,"1,267","1,246","2,9","2,8","215,8","216,5","5,4","224,4",4,"5.622,6"
2022-10-30 09:30,"1,795","1,795","4,3","4,2","208,9","208,8",6,"224,8","4,6","5.623,2"
2022-10-30 09:45,"1,443","1,394","3,5","3,3",209,"211,6","6,1","224,8","5,2","5.623,8"
2022-10-30 10:00,"1,235","1,211","2,8","2,7","218,9","216,4","5,3","225,1","5,5","5.624,1"
2022-10-30 10:15,"4,752","4,552","11,5","11,4","207,8","205,1","19,6","231,1","6,1","5.624,7"
2022-10-30 10:30,"1,368","1,029","3,6","3,2","198,1","199,2","6,3","226,2","7,1","5.625,7"
